time,open,high,low,close,All Confimed,MAMA,FAMA,KAMA,Buy Signal,Sell Signal,ICHI BUY,ICHI SELL,5in1 → BULL,5in1 → BEAR,FINAL LONG,FINAL SHORT,GRACE LONG,GRACE SHORT,ADX
1761145200,108958.4,109171.7,107731.6,108409.7,,108476.67193889918,109079.68529603726,109518.78867522023,0,0,0,0,0,0,0,0,0,0,19.59188509348956
1761148800,108409.7,108815.6,107848.6,108224.4,,108468.2694093884,109069.50295064178,109517.79116027827,0,0,0,0,0,0,0,0,0,0,19.68682229052317
1761152400,108224.4,108342.9,107556.5,107777.1,,108442.35745863122,109057.74710403902,109516.17586084193,0,0,0,0,0,0,0,0,0,0,19.84328040463791
1761156000,107777.1,108205.9,107450.9,108011.2,,108373.8902262301,109003.4493215877,109484.01217285803,0,0,0,0,0,0,0,0,0,0,20.59990591332765
1761159600,108011.2,108419.1,107680.8,107865.2,,108370.1932088584,109001.14815800251,109483.93276900245,0,0,0,0,0,0,0,0,0,0,20.72173394682753
1761163200,107865.2,108073.9,107493.6,107687.3,,108366.82789578894,108999.58518575375,109483.89126074946,0,0,0,0,0,0,0,0,0,0,21.08836547658148
1761166800,107687.3,107743.5,106582.7,107203.2,-1,108139.82298917211,108915.72236420488,109413.2004679611,0,1,0,0,0,0,0,0,0,0,22.137517012604608
1761170400,107203.2,107708.8,106911,107197.4,,108123.31595296424,108908.78265588284,109412.63452983319,0,0,0,0,0,0,0,0,0,0,23.234075410867543
1761174000,107197.4,107949.9,107163.5,107576.7,,108117.63735541716,108904.67319316203,109412.45643821855,0,0,0,0,0,0,0,0,0,0,23.536696966768385
1761177600,107576.7,107979.8,107504.9,107859.5,,108114.36018682053,108899.65650551196,109412.2369092603,0,0,0,0,0,0,0,0,0,0,23.64877636812681
1761181200,107859.5,108520,107814.6,108155,,108114.48585276227,108898.44255788546,109412.22492517372,0,0,0,0,0,0,0,0,0,0,21.85055390969138
1761184800,108155,108431.7,108056.2,108418.5,,108117.19744027732,108894.95848563695,109412.1514467395,0,0,0,0,0,0,0,0,0,0,20.35947908827764
1761188400,108418.5,108722.9,108326.3,108378.5,,108117.43527298885,108894.60464208078,109412.1505982078,0,0,0,0,0,0,0,0,0,0,19.446895645102483
1761192000,108378.5,108941.5,108357.9,108650.5,,108121.30200228358,108891.79996206776,109412.11337659192,0,0,0,0,0,0,0,0,0,0,18.264375547679546
1761195600,108650.5,108986.9,108628.9,108954.2,,108261.81334777093,108838.66004153935,109401.18688713397,0,0,0,0,0,0,0,0,0,0,17.394573678498862
1761199200,108954.2,110308.4,108855,110245.5,,108336.33725267222,108829.22431344561,109401.97290013349,0,0,0,0,0,0,0,0,0,0,18.36904011583165
1761202800,110245.5,110278,109210.2,109277.2,,108357.31887651961,108823.96247137713,109401.92391562182,0,0,0,0,0,0,0,0,0,0,18.99770811046548
1761206400,109277.2,109906.2,109254.1,109506.8,,108379.84939581002,108819.6100300835,109401.9566968611,0,0,0,0,0,0,0,0,0,0,19.50217403363857
1761210000,109506.8,109542.8,109133.1,109438,,108481.29072346784,108803.39326495599,109402.25695459607,0,0,0,0,0,0,0,0,0,0,20.12694980003692
1761213600,109438,109716.2,109387.4,109442.4,,108551.47008648781,108794.19565932124,109402.45564570694,0,0,0,0,0,0,0,0,0,0,20.740553873938627
1761217200,109442.4,109656.9,109099.5,109258.6,,108561.05390677329,108792.61575963466,109402.43268125744,0,0,0,0,0,0,0,0,0,0,19.679482100812354
1761220800,109258.6,109258.6,108688.9,109174.9,,108570.5227509871,108790.90281878265,109402.38657048032,0,0,0,0,0,0,0,0,0,0,17.77018910750818
1761224400,109174.9,109629.4,108807.3,109500,,108597.03725257369,108788.13768985221,109402.44495991526,0,0,0,0,0,0,0,0,0,0,16.939570568488328
1761228000,109500,109845.4,108710,109599.8,,108647.7344125763,108784.58847173896,109402.8228358359,0,0,0,0,0,0,0,0,0,0,16.489185639840002
1761231600,109599.8,110111,109487.4,109913.7,,109074.73958370855,108833.52188132433,109442.99348340422,0,0,0,0,0,0,0,0,0,0,17.465957537563988
1761235200,109913.7,110589.7,109641.5,110261.9,,109123.6931234578,108839.50460667505,109443.87094625953,0,0,0,0,0,0,0,0,0,0,19.044431869174208
1761238800,110261.9,111313.2,109642.6,111245.8,,109250.91128134711,108851.83631340333,109447.04645932895,0,0,0,0,0,0,0,0,0,0,21.899997324691423
1761242400,111245.8,111323.5,110261.2,110575.4,,109311.30710871766,108862.31209867987,109448.44476070451,0,0,0,0,0,0,0,0,0,0,24.9045231355356
1761246000,110575.4,110630.3,110103.1,110198.1,,109625.19299653936,108997.32533022517,109512.06327333812,0,0,0,0,0,0,0,0,0,0,27.441924160162717
1761249600,110198.1,110203.8,109327.8,109505.2,,109622.66651307057,109003.90869011443,109512.06083760157,0,0,0,0,0,0,0,0,0,0,26.49788372055359
1761253200,109505.2,109722,109355.5,109533.7,,109621.04170837106,109009.5440724267,109512.06679718442,0,0,0,0,0,0,0,0,0,0,25.55384328094446
1761256800,109533.7,110165.2,109501.7,109936.6,,109627.27243013112,109015.64261843586,109512.20124182015,0,0,0,0,0,0,0,0,0,0,25.20717997051292
1761260400,109936.6,110090,109829.8,110068.3,,109636.85121200774,109022.38870646329,109512.40968610688,0,0,0,0,0,0,0,0,0,0,25.131698468950017
1761264000,110068.3,110711,109986.8,110497.9,,109656.89078885442,109029.77223305132,109512.82647634277,0,0,0,0,0,0,0,0,0,0,25.576139052636467
1761267600,110497.9,110661.1,110130.2,110575.8,,109850.10956177891,109116.01827897098,109550.46140199434,0,0,0,0,0,0,0,0,0,0,26.68189309378474
1761271200,110575.8,110829.1,110341.2,110567.7,,109853.70599718203,109117.86685866554,109550.48568881382,0,0,0,0,0,0,0,0,0,0,28.831067052671774
1761274800,110567.7,110637.2,110276.3,110452.5,,109866.32795660438,109125.75525230587,109550.8064448977,0,0,0,0,0,0,0,0,0,0,30.225516568705647
1761278400,110452.5,111498.5,110332.4,111169.6,1,110223.74330720444,109276.31391255831,109641.45610690898,1,0,1,0,0,0,1,0,0,0,32.21344599911256
1761282000,111169.6,111323.5,110944.1,111263.7,,110254.9274894174,109290.98628512357,109642.5101625507,0,0,0,0,0,0,0,0,0,0,33.82785269778365
1761285600,111263.7,111518.3,111135.6,111466.4,1,110293.93016743196,109307.13089301465,109643.84096330045,1,0,0,0,0,0,0,0,0,0,35.02354269345778
1761289200,111466.4,111544.4,110776.8,111068,1,110315.47324976882,109321.16244514428,109644.65841889473,0,0,0,0,0,0,0,0,0,0,34.537074930414384
1761292800,111068,111254.6,110663,111095.1,,110547.7596334881,109503.89208152227,109737.91106187922,0,0,0,0,0,0,0,0,0,0,33.75483650332833
1761296400,111095.1,111499,111000,111337.2,,110775.73911120754,109687.53801215021,109835.55119065814,0,0,0,0,0,0,0,0,0,0,33.662934828423815
1761300000,111337.2,111337.2,111065.6,111126.7,,110784.01848055627,109700.47131479377,109836.11022301551,0,0,0,0,0,0,0,0,0,0,35.20820631124206
1761303600,111126.7,111285.4,110608.4,111069.9,,110789.33650051928,109710.5989487975,109836.46143801742,0,0,0,0,0,0,0,0,0,0,35.56873900819751
1761307200,111069.9,112159.9,110884.8,111316.2,1,110798.42249360838,109719.97894686158,109836.82889797658,1,0,0,0,0,0,0,0,0,0,36.46442203840234
1761310800,111316.2,111453.4,110382.9,110942.3,,110799.21593093354,109722.95476610994,109836.86068870926,0,0,0,0,0,0,0,0,0,0,36.29090960177543
1761314400,110942.3,110942.3,109685,110224.3,,110762.85323104508,109755.84089237668,109838.31412148837,0,0,0,0,0,0,0,0,0,0,34.13969688382171
1761318000,110224.3,110619,109884,110047.7,,110742.75023950254,109769.71192686081,109838.47495476686,0,0,0,0,0,0,0,0,0,0,31.988484165867987
1761321600,110047.7,110384.7,109787.9,110261.7,,110735.27996327994,109777.20912710254,109838.56178272,0,0,0,0,0,0,0,0,0,0,29.47787738246438
1761325200,110261.7,110575,110180.1,110217.9,,110662.84168651883,109839.20775577087,109844.99317379131,0,0,0,0,0,0,0,0,0,0,27.448512397104306
1761328800,110217.9,110648.3,110152.5,110601.8,,110660.6244143252,109854.1262845687,109845.85993097286,0,0,0,0,0,0,0,0,0,0,24.62948249450006
1761332400,110601.8,110941.6,110517.5,110613.5,,110660.0832746249,109858.75377257344,109845.94986510824,0,0,0,0,0,0,0,0,0,0,22.290020368322192
1761336000,110613.5,111018.3,110477.5,110894,,110662.09807043505,109862.21349680403,109846.02106594294,0,0,0,0,0,0,0,0,0,0,19.890241446953556
1761339600,110894,111108.2,110627,111077.6,,110666.53006746454,109866.50316238475,109846.1466427724,0,0,0,0,0,0,0,0,0,0,18.58543646290676
1761343200,111077.6,111134.9,110919.9,111018.5,,110669.86665419936,109870.31100464944,109846.24224643629,0,0,0,0,0,0,0,0,0,0,17.612679708010553
1761346800,111018.5,111126.2,110875.1,111011,,110710.85961278742,109920.81409194478,109861.10106753834,0,0,0,0,0,0,0,0,0,0,16.21618448499059
1761350400,111011,111046.3,110671.5,110771.5,,110711.43851828488,109924.58795329253,109861.17630617671,0,0,0,0,0,0,0,0,0,0,14.280282421595498
1761354000,110771.5,111227.3,110748.6,111074.5,,110713.00716940021,109926.29118366119,109861.19798816889,0,0,0,0,0,0,0,0,0,0,13.901579464555114
1761357600,111074.5,111136.2,110951.9,111034.2,,110716.29938448785,109930.33996163867,109861.30891770935,0,0,0,0,0,0,0,0,0,0,12.390349045087774
1761361200,111034.2,111141,110995,111021.9,,110716.66717429011,109930.81313334606,109861.31057854871,0,0,0,0,0,0,0,0,0,0,11.95908662166862
1761364800,111021.9,111447.5,111021.9,111226.7,,110718.3417494077,109932.10596760924,109861.32481796377,0,0,0,0,0,0,0,0,0,0,13.410842067752569
1761368400,111226.7,111435.4,111085,111374.8,,110718.97234647025,109932.48390148903,109861.32620115767,0,0,0,0,0,0,0,0,0,0,14.862597513836517
1761372000,111374.8,111498,111254.7,111360.8,,110759.38761765709,109958.5185680779,109866.90327197392,0,0,0,0,0,0,0,0,0,0,16.614106734086675
1761375600,111360.8,111840.6,111360.8,111511.2,,110846.4379165913,110009.9234441699,109886.46925427523,0,0,0,0,0,0,0,0,0,0,18.729427177007494
1761379200,111511.2,111817.2,111486.2,111776.6,,110958.23997987487,110066.9155250281,109910.59269308174,0,0,0,0,0,0,0,0,0,0,20.72245149021664
1761382800,111776.6,111856.4,111474.5,111529.9,,110981.77294550302,110085.74604270712,109912.91868678185,0,0,0,0,0,0,0,0,0,0,22.31296424974142
1761386400,111529.9,111733,111387.3,111575.7,,111008.25374462699,110106.31148164434,109914.9146460899,0,0,0,0,0,0,0,0,0,0,23.40090751364405
1761390000,111575.7,111678.4,111486.4,111579.9,,111038.89379193976,110131.30453096628,109917.47770571508,0,0,0,0,0,0,0,0,0,0,24.340895839876215
1761393600,111579.9,111958.2,111532.5,111912.4,,111523.2230713207,110517.1901133389,110237.86273814442,0,0,0,0,0,0,0,0,0,0,25.85028681317086
1761397200,111912.4,111936.5,111525.4,111679.2,,111530.42121077684,110540.56978494299,110239.67920507232,0,0,0,0,0,0,0,0,0,0,27.444681041951817
1761400800,111679.2,111775,111519.5,111605.5,,111533.05946938915,110558.00776233118,110240.82515392339,0,0,0,0,0,0,0,0,0,0,29.547851513327288
1761404400,111605.5,111605.5,111315.4,111391.2,,111529.4528098271,110570.35685536197,110241.39170783869,0,0,0,0,0,0,0,0,0,0,30.25755393720417
1761408000,111391.2,111481.5,111162.5,111377.6,,111503.15051081838,110651.14106234242,110269.83090721177,0,0,0,0,0,0,0,0,0,0,30.284443225944006
1761411600,111377.6,111456.9,111262.4,111382.3,,111489.0587613077,110699.99367473282,110283.24445714356,0,0,0,0,0,0,0,0,0,0,30.30055998546738
1761415200,111382.3,111737.8,111314.6,111729.3,,111494.94512712854,110709.73258359809,110283.9129075969,0,0,0,0,0,0,0,0,0,0,30.50167262111651
1761418800,111729.3,111732.6,111577.3,111631.5,,111523.27137277984,110794.11075006204,110330.4940737761,0,0,0,0,0,0,0,0,0,0,30.70278525676563
1761422400,111631.5,111660.2,111359.2,111440.2,,111521.38391306125,110802.3729151957,110330.94418039673,0,0,0,0,0,0,0,0,0,0,29.74973186473599
1761426000,111440.2,111494,111348.5,111482.9,,111520.79807624545,110807.84117290727,110331.172039818,0,0,0,0,0,0,0,0,0,0,28.070919631291307
1761429600,111482.9,111697.2,111408.4,111627.4,,111523.0670486592,110815.45279812248,110331.64093309984,0,0,0,0,0,0,0,0,0,0,27.06305018881176
1761433200,111627.4,111687.7,111528.9,111646.2,,111550.58518058047,110897.59762475011,110383.44312372127,0,0,0,0,0,0,0,0,0,0,25.978124523590203
1761436800,111646.2,111923.7,111541.6,111725.4,,111553.8529248904,110903.7311851943,110383.82846829586,0,0,0,0,0,0,0,0,0,0,25.97794512103254
1761440400,111725.4,111858.3,111530,111648.5,,111554.85053356516,110907.16268220298,110383.95455156923,0,0,0,0,0,0,0,0,0,0,25.915268446477956
1761444000,111648.5,111696.7,111415,111465,,111551.46595342,110919.29781358552,110385.43126686272,0,0,0,0,0,0,0,0,0,0,24.61847665269196
1761447600,111465,111546.5,111265.5,111271.5,,111527.57820948565,110945.24819462303,110391.34331487597,0,0,0,0,0,0,0,0,0,0,22.61565089991756
1761451200,111271.5,111491.9,111264,111434.8,,111526.40682975744,110948.91693024451,110391.48931002324,0,0,0,0,0,0,0,0,0,0,20.63614008463396
1761454800,111434.8,111658.1,111361.4,111616.7,,111526.70343311716,110949.86591352579,110391.50209996433,0,0,0,0,0,0,0,0,0,0,20.298731674617382
1761458400,111616.7,111690.7,111542.2,111636.2,,111526.95665517657,110950.53320433787,110391.50860371675,0,0,0,0,0,0,0,0,0,0,20.75999935662852
1761462000,111636.2,111737.5,111613.8,111735,,111538.86041537952,110967.36456716529,110395.65894549167,0,0,0,0,0,0,0,0,0,0,21.39137987044275
1761465600,111735,111853.1,111734.9,111778.5,,111540.1854242733,110968.94818018026,110395.69891618326,0,0,0,0,0,0,0,0,0,0,21.58460933025405
1761469200,111778.5,112797.9,111712.9,112539.7,1,111569.34372147007,110977.70568710097,110397.03006571892,1,0,0,0,0,0,0,0,0,0,23.76546131823838
1761472800,112539.7,112578.2,112180.2,112483.8,,111843.28449347214,111107.35503831279,110532.39967402481,0,0,0,0,0,0,0,0,0,0,26.96492092762431
1761476400,112483.8,113481.1,112422.8,113291.9,1,111921.37915533382,111129.29700216708,110536.67873717609,1,0,0,0,0,0,0,0,0,0,31.131771722900968
1761480000,113291.9,113952,113285.2,113579.4,1,112017.45848725787,111155.0306841056,110541.83310736177,0,0,0,0,0,0,0,0,0,0,34.93354893195057
1761483600,113579.4,114047.5,113276.4,113711.8,1,113022.46664908223,111708.87073712079,111093.68703773519,0,0,0,0,0,0,0,0,0,0,38.79055670734989
1761487200,113711.8,113895.9,113536.8,113574,,113049.83045243443,111742.13595842788,111097.13903450799,0,0,0,0,0,0,0,0,0,0,41.94271878000898
1761490800,113574,113747.7,113428.1,113698.1,,113085.60958519265,111779.21029072507,111101.29248283991,0,0,0,0,0,0,0,0,0,0,44.662713262237006
1761494400,113698.1,113775,113292.5,113517,,113117.37026676882,111828.47062595538,111108.11686257338,0,0,0,0,0,0,0,0,0,0,47.395329513829
1761498000,113517,113750.6,113434.3,113438.1,,113134.00220965057,111862.3208189381,111111.55453997872,0,0,0,0,0,0,0,0,0,0,50.868431022794354
1761501600,113438.1,113788.8,113438.1,113584.8,1,113157.39169156834,111895.91796316339,111115.20615564997,1,0,0,0,0,0,0,0,0,0,54.39446168585228
1761505200,113584.8,113713,113501.7,113588.9,,113179.69912898791,111929.10141230849,111118.84120434217,0,0,0,0,0,0,0,0,0,0,57.29939767064986
1761508800,113588.9,113588.9,113286.3,113313.7,,113185.08200623388,111954.32807430463,111121.10310943118,0,0,0,0,0,0,0,0,0,0,58.98926351893711
1761512400,113313.7,113598.5,112870.6,113495.4,,113199.20293911107,111982.65191430032,111124.03682721424,0,0,0,0,0,0,0,0,0,0,58.78498978136626
1761516000,113495.4,115542.4,113495.4,114685.3,1,114144.0368743109,112669.73686688981,111793.81065027,1,0,0,0,0,0,0,0,0,0,60.72279081890537
1761519600,114685.3,114973.3,114384.6,114550.8,,114170.68233321248,112718.89739572175,111799.16052534408,0,0,0,0,0,0,0,0,0,0,60.67296932827146
1761523200,114550.8,115175,114362.3,114762.7,,114209.65943557864,112767.97159391789,111804.94097006982,0,0,0,0,0,0,0,0,0,0,60.781629597908065
1761526800,114762.7,115381.4,114705.6,115280.7,,114937.62052262321,113505.30127362929,112504.71025291263,0,0,0,0,0,0,0,0,0,0,60.127041537988305
1761530400,115280.7,115453,114828.8,114883.6,,114907.20892752464,113899.91285701982,112893.94411612148,0,0,0,0,0,0,0,0,0,0,59.22083749927547
1761534000,114883.6,115263,114830.4,114980.5,,114911.3338937211,113928.37524299584,112897.3570757714,0,0,0,0,0,0,0,0,0,0,58.2594028942129
1761537600,114980.5,115300,114941.1,115263,,114931.73819889683,113957.48371206451,112901.37049979312,0,0,0,0,0,0,0,0,0,0,57.32946536191459
1761541200,115263,115660.4,115262.9,115559.6,1,114965.95790784576,113984.96563037958,112905.54948824413,1,0,0,0,0,0,0,0,0,0,57.184935928791056
1761544800,115559.6,116118.9,115370.3,116045.5,1,115030.35364499805,114016.14483696206,112911.05143896006,0,0,0,0,0,0,0,0,0,0,57.95510225893287
1761548400,116045.5,116400,115495.9,115548,1,115050.9861546092,114036.76835070466,112913.7373292277,0,0,0,0,0,0,0,0,0,0,58.888257606209436
1761552000,115548,115600.6,114902.1,115026.9,,115045.07076602153,114160.58430840424,113011.81390838519,0,0,0,0,0,0,0,0,0,0,57.880661727205954
1761555600,115026.9,115361.6,114826.4,115247.3,,115096.9811939414,114280.76664325959,113123.7273008331,0,0,0,0,0,0,0,0,0,0,56.65719563416711
1761559200,115247.3,115552.4,115117.2,115457.9,,115209.2798939156,114425.21856597341,113284.86133280034,0,0,0,0,0,0,0,0,0,0,56.744487114210365
1761562800,115457.9,115532.2,115127.8,115349.5,,115213.11429502816,114435.99130158329,113286.01190515052,0,0,0,0,0,0,0,0,0,0,58.55580534830864
1761566400,115349.5,115435.8,115000.8,115062,,115209.31516745604,114445.71227477277,113286.86995774451,0,0,0,0,0,0,0,0,0,0,57.407878031273825
1761570000,115062,115402.3,114585.7,115260.6,,115224.23378125492,114558.94713499557,113408.83719732222,0,0,0,0,0,0,0,0,0,0,55.037179983921774
1761573600,115260.6,115358.2,114483.1,114805.4,,115216.45678671008,114565.05152437797,113409.23344563167,0,0,0,0,0,0,0,0,0,0,52.23093225456203
1761577200,114805.4,115223.6,114768,114968.8,,115211.38108975958,114571.67474889688,113409.76114732437,0,0,0,0,0,0,0,0,0,0,49.268054040378026
1761580800,114968.8,115635,114856.9,115488,,115297.58735565643,114684.78743367647,113553.60063250517,0,0,0,0,0,0,0,0,0,0,46.97479543595807
1761584400,115488,115725.9,115304.3,115700.7,,115424.44195040963,114801.16752655391,113704.57822352603,0,0,0,0,0,0,0,0,0,0,44.82750564648531
1761588000,115700.7,115799.9,115321.4,115350,,115423.63981115115,114804.52120988729,113704.74923949095,0,0,0,0,0,0,0,0,0,0,42.76982444004635
1761591600,115350,115350.1,114785.2,114946.2,,115420.70753868564,114806.41341301255,113704.79323515498,0,0,0,0,0,0,0,0,0,0,38.85517180743307
1761595200,114946.2,114946.2,114340.1,114451.1,,115416.21236358218,114807.826950424,113704.8085406501,0,0,0,0,0,0,0,0,0,0,33.922611952190636
1761598800,114451.1,114635.4,114137.2,114298,,115243.33391390355,114841.4921875125,113716.87966943913,0,0,0,0,0,0,0,0,0,0,29.238853385797825
1761602400,114298,114587,114063.1,114118.4,,115229.3116386882,114843.90926775652,113716.93452179381,0,0,0,0,0,0,0,0,0,0,26.599190168808395
1761606000,114118.4,114220.3,113839.1,114110.3,,115213.21636715124,114846.56522674738,113717.00461839407,0,0,0,0,0,0,0,0,0,0,24.616785029930956
1761609600,114110.3,114363.9,113783,113961.8,,114937.97245624232,114856.6175498558,113726.38545142677,0,0,0,0,0,0,0,0,0,0,22.047006834381857
1761613200,113961.8,114523.4,113961.8,114417.1,,114928.17614068341,114857.29046942401,113726.58598252446,0,0,0,0,0,0,0,0,0,0,19.070084513509183
1761616800,114417.1,114473.7,113567.9,113930.2,,114893.43086144995,114857.91959669537,113726.75434150768,0,0,0,0,0,0,0,0,0,0,17.31812176195448
1761620400,113930.2,114107.6,113709.6,113899.4,,114864.21425816619,114858.01210319297,113726.86287253606,0,0,0,0,0,0,0,0,0,0,16.78892974071702
1761624000,113899.4,114070.8,113750.9,113957.3,,114845.36324393061,114857.88064433461,113726.94281432733,0,0,0,0,0,0,0,0,0,0,16.536805641216766
1761627600,113957.3,113983.7,113478,113603.1,,114806.6760474447,114857.0833244789,113726.8571975802,0,0,0,0,0,0,0,0,0,0,16.845649221443363
1761631200,113603.1,114185,113603.1,114107.3,,114789.72748486523,114856.26717938288,113727.02975918738,0,0,0,0,0,0,0,0,0,0,15.811420502079997
1761634800,114107.3,114356.6,114087.1,114180.8,,114661.230734678,114835.68874440042,113743.19713108445,0,0,0,0,0,0,0,0,0,0,14.134134587239027
1761638400,114180.8,114480.1,114102.6,114420,,114658.40978510308,114834.65219529415,113743.27917680504,0,0,0,0,0,0,0,0,0,0,11.989731741252498
1761642000,114420,114632.2,114200,114519.6,,114656.5018264542,114833.42784523562,113743.40637890082,0,0,0,0,0,0,0,0,0,0,11.250756630112718
1761645600,114519.6,114610.8,114418.6,114595.1,,114656.20147358646,114832.99438541825,113743.42591173307,0,0,0,0,0,0,0,0,0,0,11.221298826555008
1761649200,114595.1,114671.5,114294.5,114351.3,,114652.5037565187,114831.89992813143,113743.5048028323,0,0,0,0,0,0,0,0,0,0,10.890919909255116
1761652800,114351.3,114528.4,114140,114456.1,,114609.17340859325,114807.33110685511,113770.95880730652,0,0,0,0,0,0,0,0,0,0,10.846148452331011
1761656400,114456.1,115527.4,114456.1,115527.3,,114612.04929195158,114807.02526247215,113770.97550417646,0,0,0,0,0,0,0,0,0,0,11.397026650030686
1761660000,115527.3,116099.9,114221,115076.8,,114614.30228885412,114806.55812573078,113771.00472234559,0,0,0,0,0,0,0,0,0,0,13.1837852405271
1761663600,115076.8,115400,114517,114642.8,,114614.45489229161,114806.04377540933,113771.02840061625,0,0,0,0,0,0,0,0,0,0,15.3776879563471
1761667200,114642.8,115505.5,114534.5,115350.1,,114625.70608235337,114804.6647044153,113771.34343834182,0,0,0,0,0,0,0,0,0,0,16.90774121117565
1761670800,115350.1,115597.2,115220.3,115302.5,,114743.47818980699,114799.341027159,113809.99136047768,0,0,0,0,0,0,0,0,0,0,18.569269778858217
1761674400,115302.5,115374.2,114650.8,115022,,114747.76314073303,114798.9442741865,113810.2357906364,0,0,0,0,0,0,0,0,0,0,18.573870860271388
1761678000,115022,115069.4,113563.1,113690.4,,114741.5940014815,114798.77697035077,113810.23194585464,0,0,0,1,0,0,0,1,0,0,17.75074493630212
1761681600,113690.4,113709.5,112320,112792.1,,114712.8987804019,114798.14493618072,113810.0426331759,0,0,0,0,0,0,0,0,0,0,19.02867625001269
1761685200,112792.1,113215.1,112178.9,112985,,114390.87545447584,114760.19413879192,113786.47840167972,0,0,0,0,0,0,0,0,0,0,20.937748056776545
1761688800,112985,113296,112828.6,113224.3,,114379.80218792865,114758.38877701778,113786.43244317156,0,0,0,0,0,0,0,0,0,0,23.0264114726641
1761692400,113224.3,113224.3,112769.4,112892.3,,114186.2014107846,114721.15322883717,113773.19349060056,0,0,0,0,0,0,0,0,0,0,25.33955905056562
1761696000,112892.3,112897.5,112432.6,112432.7,,114153.35718931326,114715.83563434937,113772.8071599398,0,0,0,0,0,0,0,0,0,0,28.008545572118567
1761699600,112432.7,112970.9,112088.9,112482.5,,114129.4603830244,114711.6424286454,113772.57962502245,0,0,0,0,0,0,0,0,0,0,30.900387524923435
1761703200,112482.5,112784.3,112393.6,112661.8,,114101.21246904411,114705.76798616904,113772.24353080586,0,0,0,0,0,0,0,0,0,0,33.35766440042643
1761706800,112661.8,112661.8,112321.5,112511.1,,114066.22056407458,114698.73106800976,113771.75980965797,0,0,0,0,0,0,0,0,0,0,34.85148858661753
1761710400,112511.1,112872,112489.4,112811.5,,113969.94144414249,114670.76977303675,113767.2322852484,0,0,0,0,0,0,0,0,0,0,34.9221327752448
1761714000,112811.5,113354.1,112808.2,113028.1,,113789.04899221433,114586.09701046567,113744.95233127834,0,0,0,0,0,0,0,0,0,0,33.83345537646388
1761717600,113028.1,113339.5,112959.6,113270,,113774.90273468166,114575.04279081937,113744.65601525667,0,0,0,0,0,0,0,0,0,0,32.595122346073644
1761721200,113270,113566.9,113202.2,113563,,113772.80980588874,114571.08102856246,113744.64000141111,0,0,0,0,0,0,0,0,0,0,30.700306849011508
1761724800,113563,113623.2,112950,113064,,113761.02860917477,114564.34904854318,113744.4819218948,0,0,0,0,0,0,0,0,0,0,30.881840717537926
1761728400,113064,113102.8,112767.5,112976.6,,113490.34093875767,114379.04171155508,113681.87526161138,0,0,0,0,0,0,0,0,0,0,31.619543096999987
1761732000,112976.6,113192,112731.5,112863.6,,113470.67743268103,114364.7921026554,113681.30268556431,0,0,0,0,0,0,0,0,0,0,30.64877100832809
1761735600,112863.6,113255,112739,113132.9,,113463.27471629225,114354.91329358601,113681.09384707337,0,0,0,0,0,0,0,0,0,0,29.379239202113066
1761739200,113132.9,113324.1,113063.2,113155.8,,113452.40153503876,114338.95560110902,113680.64871134344,0,0,0,0,0,0,0,0,0,0,28.089540119912318
1761742800,113155.8,113636.2,112696.9,112870.9,,113430.45351671329,114321.81048695577,113679.88946568206,0,0,0,0,0,0,0,0,0,0,27.416595067824097
1761746400,112870.9,112920,112229.9,112485.5,,113064.36755835742,114078.2364955097,113563.34858794084,0,0,0,0,0,0,0,0,0,0,27.10625712649744
1761750000,112485.5,112562.2,111398.8,111509.4,-1,113009.59537184013,114059.415584864,113561.61879169823,0,1,0,0,0,0,0,0,0,0,27.411882369886644
1761753600,111509.4,111517.5,110940.1,111113.3,-1,112953.64239324331,114043.10185424943,113560.06976735877,0,0,0,0,0,0,0,0,0,0,28.118306908665524
1761757200,111113.3,111917,111001,111862,,112757.35161801479,113927.50497372204,113514.59537927991,0,0,0,0,0,0,0,0,0,0,27.740540753066625
1761760800,111862,112008.7,109156.3,110807.7,-1,112663.55654956515,113897.10156014159,113510.29127964756,0,1,0,0,0,0,0,0,0,0,29.281700333067267
1761764400,110807.7,111451,110146.7,110652.2,,112598.10470095201,113875.96613644084,113508.16951096109,0,0,0,0,0,0,0,0,0,0,31.982181500476088
1761768000,110652.2,111545.1,110396.6,111435.7,,112582.02604329157,113867.01709323161,113507.82593562524,0,0,0,0,0,0,0,0,0,0,34.47613553678971
1761771600,111435.7,111809.1,111380.6,111624.4,,112570.84090019674,113859.4473762754,113507.59812588083,0,0,0,0,0,0,0,0,0,0,36.91448350132618
1761775200,111624.4,111629.2,110939,111028.7,,112538.39934586779,113845.5521312157,113506.71974707826,0,0,0,0,0,0,0,0,0,0,39.25578929028591
1761778800,111028.7,111082.8,109733.2,110026.1,,111813.72565178985,113552.51157396828,113294.6309146605,0,0,0,0,0,0,0,0,0,0,41.99927332041961
1761782400,110026.1,110579.8,109727,110553.2,,111781.52997585155,113529.89483882103,113293.27011729602,0,0,0,0,0,0,0,0,0,0,44.9724272831691
1761786000,110553.2,110713,110242.2,110454.1,,111742.36529877123,113503.52507978244,113291.47404022225,0,0,0,0,0,0,0,0,0,0,47.81939344061288
1761789600,110454.1,111008.3,110325.3,110975.3,,111546.86524422685,113254.18052907164,113176.92351644103,0,0,0,0,0,0,0,0,0,0,50.21430880196384
