time,timestamp,close,pine_mama,py_mama,mama_abs_diff,mama_rel_diff,pine_fama,py_fama,fama_abs_diff,fama_rel_diff,pine_kama,py_kama,kama_abs_diff,kama_rel_diff,pine_signal,py_signal,signal_match
1767405600,2026-01-03 02:00:00+00:00,90329.0,89821.79142394464,89821.8178526592,0.026428714554640464,2.9423499727255623e-07,89124.15352361441,89115.27393800636,8.879585608054185,9.963164032409512e-05,88809.13234054294,88655.040257247,154.0920832959382,0.0017350927684448556,0,0,1
1767409200,2026-01-03 03:00:00+00:00,90327.6,89990.39428262977,89990.41190177281,0.017619143036426976,1.957891525743418e-07,89268.52698345031,89261.13026530077,7.396718149539083,8.285919348608023e-05,88926.29805500722,88784.09579295325,142.2022620539792,0.001599102460849287,0,0,1
1767412800,2026-01-03 04:00:00+00:00,90162.2,89994.3866623323,89994.40387204595,0.017209713652846403,1.9123096774267628e-07,89276.9606592709,89269.65008265253,7.310576618372579,8.188648632734808e-05,88926.81935951461,88784.67707849754,142.14228101707704,0.0015984185877875852,0,0,1
1767416400,2026-01-03 05:00:00+00:00,90034.4,89999.8603892645,89999.87524473133,0.014855466826702468,1.6506099856655423e-07,89326.4061186101,89319.59659260674,6.809526003358769,7.62319486392063e-05,88944.80774357471,88804.97401676007,139.83372681464243,0.001572140413387356,0,0,1
1767420000,2026-01-03 06:00:00+00:00,89868.0,89999.18150215776,89999.19628114079,0.014778983022551984,1.6421241588955618e-07,89328.13802057161,89321.34606213609,6.791958435525885,7.603380733136682e-05,88944.83097126098,88805.00076268852,139.8302085724572,0.001572100447496919,0,0,1
1767423600,2026-01-03 07:00:00+00:00,89566.9,89998.54488513287,89998.55964235101,0.014757218144950457,1.6397174158521585e-07,89328.63167160857,89321.84472526707,6.7869463414972415,7.597727866746609e-05,88944.83230062002,88805.00239086416,139.8299097558629,0.0015720970644281958,0,0,1
1767427200,2026-01-03 08:00:00+00:00,89662.6,89996.50514253488,89996.51981015224,0.014667617360828444,1.6297985502434934e-07,89330.65922140768,89323.8929236046,6.766297803085763,7.574440692657791e-05,88944.85717894584,88805.03211579155,139.82506315429055,0.0015720421347462524,0,0,1
1767430800,2026-01-03 09:00:00+00:00,89788.3,89975.03777355848,89975.05092884455,0.013155286069377325,1.4621039784929494e-07,89363.87913127898,89357.4623373814,6.416793897587922,7.180523003216327e-05,88952.92314045387,88814.43524390899,138.48789654488792,0.0015568672917720746,0,0,1
1767434400,2026-01-03 10:00:00+00:00,89746.3,89974.11828120617,89974.13138360991,0.01310240374004934,1.4562414159035083e-07,89365.10566728724,89358.7017970104,6.4038702768302755,7.165962854307304e-05,88952.93545062692,88814.44970288426,138.4857477426558,0.0015568429196979334,0,0,1
1767438000,2026-01-03 11:00:00+00:00,89746.6,89972.12537768984,89972.13836532555,0.012987635709578171,1.443517717855166e-07,89367.76420467804,89361.38843803013,6.3757666479068575,7.134302513493016e-05,88952.99112784634,88814.51509516702,138.47603267931845,0.0015567327295413357,0,0,1
1767441600,2026-01-03 12:00:00+00:00,90035.9,89972.79979288141,89972.81264317317,0.012850291750510223,1.4282418442120025e-07,89370.963323523,89364.62133661506,6.341986907937098,7.096249913944754e-05,88953.09976178211,88814.6376205731,138.4621412090055,0.0015565746621512846,0,0,1
1767445200,2026-01-03 13:00:00+00:00,90005.7,89973.17692352243,89973.18962651302,0.012702990585239604,1.4118641821481082e-07,89374.41487019829,89368.10930476738,6.305565430913703,7.055224294415246e-05,88953.22267077288,88814.77669737519,138.44597339769825,0.0015563907550612786,0,0,1
1767448800,2026-01-03 14:00:00+00:00,90129.0,89975.2065969514,89975.21913447918,0.0125375277857529,1.393442511548254e-07,89378.32767641319,89372.06325920623,6.264417206955841,7.008877173933757e-05,88953.39701944213,88814.97157533227,138.4254441098601,0.0015561569175329539,0,0,1
1767452400,2026-01-03 15:00:00+00:00,89973.6,89975.20222329642,89975.21472669317,0.012503396748797968,1.3896491966494945e-07,89379.14011519092,89372.88424184587,6.255873345056898,6.999254341666738e-05,88953.40437571288,88814.97992973287,138.4244459800102,0.0015561455680251008,0,0,1
1767456000,2026-01-03 16:00:00+00:00,90104.7,89992.58368593291,89992.59451109757,0.010825164659763686,1.2028951960688966e-07,89420.30895521221,89414.47364656244,5.835308649766375,6.525708441344232e-05,88971.45510566505,88835.20096437521,136.25414128984266,0.001531436584104681,0,0,1
1767459600,2026-01-03 17:00:00+00:00,90096.2,89992.72546278538,89992.7362731381,0.010810352716362104,1.2012473964723405e-07,89420.7005702367,89414.86926117117,5.83130906552833,6.521207090016086e-05,88971.45718270857,88835.2032930365,136.25388967207982,0.0015314337202803564,0,0,1
1767463200,2026-01-03 18:00:00+00:00,90142.5,89993.05254267807,89993.06332942298,0.01078674491145648,1.1986197386004885e-07,89421.32552567041,89415.50059563335,5.824930037066224,6.514027837122641e-05,88971.46264617334,88835.20939218966,136.25325398368295,0.0015314264813824907,0,1,0
1767466800,2026-01-03 19:00:00+00:00,90124.4,89993.85693362767,89993.86765431298,0.010720685313572176,1.1912685686400686e-07,89423.07865851483,89417.27159766505,5.8070608497801,6.493917383403747e-05,88971.50327966841,88835.25482772008,136.24845194832596,0.001531371809241546,0,0,1
1767470400,2026-01-03 20:00:00+00:00,90366.9,89997.30789011274,89997.31851162286,0.010621510111377575,1.1802030927798976e-07,89425.73470585806,89419.95455419179,5.780151666273014,6.463633410768466e-05,88971.61190323545,88835.37405744137,136.23784579407948,0.001531250731325968,0,0,1
1767474000,2026-01-03 21:00:00+00:00,90568.8,90007.92336161548,90007.93282711339,0.009465497903875075,1.0516294066519597e-07,89431.14178583125,89425.41491206628,5.72687376497197,6.403668398516734e-05,88972.0969076176,88835.90033692458,136.19657069302048,0.0015307784735526405,0,0,1
1767477600,2026-01-03 22:00:00+00:00,90590.9,90074.46578113736,90074.47416621952,0.008385082153836265,9.309055658692787e-08,89467.85709512972,89462.4575397984,5.399555331314332,6.035190186318057e-05,88990.8488666967,88856.22997554504,134.6188911516656,0.001512727351924883,0,0,1
1767481200,2026-01-03 23:00:00+00:00,90640.4,90150.03319497676,90150.04046042531,0.00726544855569955,8.059285502408875e-08,89513.40150818191,89508.3629307256,5.038577456303756,5.628852631461232e-05,89016.46340282838,88883.9348988019,132.52850402647164,0.0014888089119732511,0,0,1
1767484800,2026-01-04 00:00:00+00:00,91336.8,90635.130734363,90635.13503001901,0.004295656006434001,4.739504397057559e-08,89742.65804163685,89738.65011541205,4.0079262248036684,4.4660213016469355e-05,89261.87334645947,89143.36169358395,118.51165287551703,0.00132768502869672,0,0,1
1767488400,2026-01-04 01:00:00+00:00,91229.4,90745.59270772876,90745.65674673568,0.06403900691657327,7.056982604414583e-07,89835.87011634737,89832.29193115167,3.578185195699916,3.983025033392309e-05,89304.36248516449,89188.45950958715,115.9029755773372,0.0012978422593475359,0,0,1
1767492000,2026-01-04 02:00:00+00:00,91133.2,90763.21400654952,90763.27513423226,0.06112768274033442,6.734852154521921e-07,89856.9494460255,89853.45398556306,3.495460462436313,3.8900279655453204e-05,89306.61921289594,89190.8592579298,115.75995496613905,0.0012962080077198045,0,0,1
1767495600,2026-01-04 03:00:00+00:00,91227.1,90793.11320393776,90793.17039171139,0.05718777363654226,6.29869068462144e-07,89887.11908401924,89883.73811432862,3.3809696906246245,3.761350597369092e-05,89310.28376966727,89194.74470153825,115.5390681290155,0.001293681570052926,0,0,1
1767499200,2026-01-04 04:00:00+00:00,91401.3,91191.50614456748,91191.52587147307,0.019726905593415722,2.163239365971466e-07,90314.33864890928,90312.0714928742,2.267156035086373,2.5102946763523172e-05,89716.03401781726,89622.91467311475,93.11934470251435,0.0010379342524661891,0,0,1
1767502800,2026-01-04 05:00:00+00:00,91481.9,91333.84367247407,91333.84542878473,0.0017563106521265581,1.922957122471207e-08,90564.19556224933,90562.46985819876,1.7257040505646728,1.9055036483800152e-05,89909.59417278325,89826.65805941347,82.9361133697821,0.0009224389691983271,0,0,1
1767506400,2026-01-04 06:00:00+00:00,91231.2,91328.43483648782,91328.4365002492,0.001663761373492889,1.821734245716185e-08,90584.33145951886,90582.65126752452,1.6801919943391113,1.8548373292239516e-05,89911.58493138768,89828.77374617569,82.81118521199096,0.0009210290895793339,0,0,1
1767510000,2026-01-04 07:00:00+00:00,91523.9,91339.604184625,91339.60575331505,0.001568690044223331,1.7174259273693953e-08,90605.9105067865,90604.27836471122,1.632142075279262,1.8013638030346955e-05,89914.27097806355,89831.59775267907,82.67322538448207,0.0009194672267837428,0,0,1
1767513600,2026-01-04 08:00:00+00:00,91368.0,91352.31071345064,91352.31158018496,0.0008667343208799139,9.48782044056491e-09,90772.90968635204,90771.64291278683,1.2667735652066767,1.3955414336543402e-05,90089.67665484386,90016.9787087799,72.6979460639559,0.00080695090451351,0,0,1
1767517200,2026-01-04 09:00:00+00:00,91459.4,91403.55184963996,91403.55230165072,0.00045201076136436313,4.945220970273964e-09,90923.78762203084,90922.82402575076,0.9635962800821289,1.0597845792432096e-05,90271.17306029458,90208.10801998558,63.065040308996686,0.0006986177111808863,0,0,1
1767520800,2026-01-04 10:00:00+00:00,91595.3,91420.88682360062,91420.87809274037,0.008730860252398998,9.550181097286288e-08,90946.25772591168,90945.32541896251,0.9323069491656497,1.0251185397593598e-05,90277.41864155306,90214.64416408274,62.774477470316924,0.0006953508243247771,0,0,1
1767524400,2026-01-04 11:00:00+00:00,91304.0,91416.0068188897,91415.99845254136,0.0083663483383134,9.151951205753853e-08,90956.06369768876,90955.15067791993,0.9130197688355111,1.0038030799904893e-05,90278.53893329824,90215.83296060677,62.70597269147402,0.0006945833797532318,0,0,1
1767528000,2026-01-04 12:00:00+00:00,91142.8,91327.8369557724,91327.8312894291,0.00566634330607485,6.204398894084075e-08,91016.05341062698,91015.28680233433,0.7666082926443778,8.42278108001186e-06,90341.84601588728,90283.73325275359,58.1127631336858,0.0006432541031258786,0,0,1
1767531600,2026-01-04 13:00:00+00:00,91263.1,91325.5674183324,91325.56195063882,0.005467693583341315,5.987034888374259e-08,91021.47885595658,91020.72558963425,0.7532663223246345,8.27569856908933e-06,90342.61612618784,90284.55194166358,58.06418452426442,0.00064271090448789,0,0,1
1767535200,2026-01-04 14:00:00+00:00,91338.3,91326.02091273754,91326.01563978595,0.0052729515882674605,5.773766923783739e-08,91026.90226978125,91026.1623240414,0.7399457398423692,8.128868734314971e-06,90343.46939726314,90285.45497199529,58.01442526784376,0.0006421540555714063,0,0,1
1767538800,2026-01-04 15:00:00+00:00,91327.2,91326.44420731708,91326.44082736518,0.003379951900569722,3.7009564205708124e-08,91080.67033366438,91080.06260218698,0.6077314774011029,6.672452839606286e-06,90428.82378679642,90375.84304233416,52.98074446225655,0.000585883374831558,0,0,1
1767542400,2026-01-04 16:00:00+00:00,91317.3,91323.65677559146,91323.65442595142,0.0023496400390286,2.572871172693339e-08,91117.70515219148,91117.18969008641,0.5154621050751302,5.657101484438919e-06,90488.13386693552,90438.68984315661,49.44402377890947,0.0005464144486791807,0,0,1
1767546000,2026-01-04 17:00:00+00:00,91336.7,91323.997997682,91323.99570951058,0.0022881714248796925,2.5055532773956863e-08,91120.40355228775,91119.89480272082,0.5087495669286,5.5832672716013976e-06,90488.57262502026,90439.1541666797,49.41845834055857,0.0005461292725363896,0,0,1
1767549600,2026-01-04 18:00:00+00:00,91206.6,91321.62288030372,91321.62063842505,0.0022418786684283987,2.4549264431785823e-08,91122.43901938367,91121.93539347828,0.503625905388617,5.5269142354879795e-06,90488.81006716538,90439.40795085463,49.40211631075363,0.0005459472422511123,0,0,1
1767553200,2026-01-04 19:00:00+00:00,91136.3,91318.62357818098,91318.62137258533,0.00220559565059375,2.4152747426218757e-08,91124.02656422078,91123.52699585809,0.49956836269120686,5.482290253483585e-06,90488.95332588474,90439.56213991214,49.39118597259221,0.0005458255859664547,0,0,1
1767556800,2026-01-04 20:00:00+00:00,91313.3,91318.5744155735,91318.57223034627,0.0021852272329851985,2.392971251435271e-08,91124.92487728456,91124.42760555874,0.4972717258206103,5.457033039975314e-06,90489.02298091566,90439.6359683627,49.387012552964734,0.0005457790450824136,0,0,1
1767560400,2026-01-04 21:00:00+00:00,91277.5,91318.49452881645,91318.4923478393,0.0021809771424159408,2.3883192048547317e-08,91125.11311674594,91124.6163264779,0.49679026803642046,5.451738286458445e-06,90489.02590579388,90439.63907644345,49.38682935043471,0.0005457770028583382,0,0,1
1767564000,2026-01-04 22:00:00+00:00,91208.5,91318.15589730984,91318.1537230471,0.00217426274321042,2.380975307534076e-08,91125.41026956038,91124.91424066004,0.4960289003356593,5.443365345279035e-06,90489.03251658542,90439.64614101927,49.386375566144125,0.0005457719481871162,0,0,1
1767567600,2026-01-04 23:00:00+00:00,91531.2,91342.37794525096,91342.376018191,0.0019270599586889148,2.1097107411019682e-08,91137.74433883498,91137.27639838748,0.46794044750276953,5.134430865032656e-06,90501.01602670332,90452.19752735736,48.81849934595812,0.0005394248759765712,0,0,1
1767571200,2026-01-05 00:00:00+00:00,92401.6,91373.80990174224,91373.80803186698,0.0018698752537602559,2.0464017597285312e-08,91141.24691058994,91140.7858853638,0.4610252261336427,5.058359872845617e-06,90502.22984832998,90453.44252726981,48.787321060168324,0.0005390731382191307,0,0,1
1767574800,2026-01-05 01:00:00+00:00,92963.7,91434.96396538043,91434.96216742869,0.0017979517433559522,1.966372233751524e-08,91146.89572602692,91146.4435327364,0.45219329051906243,4.96114856043242e-06,90504.60552793086,90455.8652937888,48.74023414206749,0.000538538716983034,0,0,1
1767578400,2026-01-05 02:00:00+00:00,93038.1,92222.94756238654,92222.94664817545,0.0009142110939137638,9.913054376139112e-09,91411.3496395655,91411.00835405341,0.3412855120841414,3.7335135454167176e-06,90852.8057395818,90810.76430033796,42.041439243839704,0.00046274233251911037,0,0,1
1767582000,2026-01-05 03:00:00+00:00,92880.0,92474.5440075786,92474.54344343432,0.0005641442839987576,6.100535991315881e-09,91614.90715509036,91614.63110355355,0.27605153681361116,3.0131726962981813e-06,91047.12194611576,91009.11037867585,38.01156743991305,0.0004174933444069694,0,0,1
1767585600,2026-01-05 04:00:00+00:00,92601.8,92485.91520088016,92485.91449869379,0.0007021863711997867,7.592360087204977e-09,91653.8224182046,91653.55802370672,0.2643944978772197,2.8847078157943227e-06,91055.70711717996,91017.90516394131,37.80195323865337,0.00041515193759360827,0,0,1
1767589200,2026-01-05 05:00:00+00:00,92371.0,92483.16076521749,92483.16007986203,0.0006853554514236748,7.4105971914557875e-09,91663.76174347196,91663.50050943441,0.2612340375490021,2.8499161782175766e-06,91056.29251307024,91018.50738430343,37.78512876680179,0.00041496449859715193,0,0,1
1767592800,2026-01-05 06:00:00+00:00,92491.0,92483.3461638549,92483.34549470818,0.0006691467278869823,7.2353213377621455e-09,91673.45336765458,91673.19521480908,0.2581528455048101,2.8160043722744162e-06,91056.91641965948,91019.14772238901,37.76869727046869,0.00041478120230210554,0,0,1
1767596400,2026-01-05 07:00:00+00:00,92523.9,92484.74806316385,92484.74741714876,0.0006460150907514617,6.985098670650603e-09,91687.47612827478,91687.22242628623,0.2537019885494374,2.767029907056196e-06,91058.11583505812,91020.37801772231,37.737817335815635,0.0004144366154486832,0,0,1
1767600000,2026-01-05 08:00:00+00:00,92482.5,92484.65971931296,92484.65909868482,0.0006206281395861879,6.710606293733124e-09,91703.13989373948,91702.89116451645,0.24872922303620726,2.7123304973463385e-06,91059.53602564424,91021.83583502057,37.70019062366919,0.0004140169417627171,0,0,1
1767603600,2026-01-05 09:00:00+00:00,92690.0,92493.04000837605,92493.0394130768,0.0005952992505626753,6.4361518500069385e-09,91719.25848301347,91719.01481717598,0.2436658374936087,2.656648576577142e-06,91061.25647985336,91023.59607020777,37.66040964558488,0.00041357226005240736,0,0,1
1767607200,2026-01-05 10:00:00+00:00,93085.5,92764.2620639662,92764.26174118879,0.00032277741411235183,3.4795448907875593e-09,91958.45439778588,91958.26643191621,0.1879658696707338,2.0440303276265107e-06,91313.50111609945,91280.53363802921,32.96747807023348,0.00036103618487169143,0,0,1
1767610800,2026-01-05 11:00:00+00:00,93134.2,92781.60620413568,92781.60589649137,0.00030764430994167924,3.3157898696516228e-09,91977.75068902755,91977.56712223441,0.18356679314456414,1.9957738884612956e-06,91315.84678957082,91282.92178471758,32.92500485324126,0.00036056178648941387,0,0,1
1767614400,2026-01-05 12:00:00+00:00,92875.6,92785.17613106774,92785.17583510789,0.0002959598496090621,3.1897320450304595e-09,91993.08388099338,91992.90379455485,0.18008643852954265,1.9576084519844017e-06,91317.3233492406,91284.42951325046,32.89383599013672,0.00036021463161305274,0,0,1
1767618000,2026-01-05 13:00:00+00:00,92740.2,92783.67991167516,92783.679625561,0.00028611416928470135,3.0836691275563323e-09,92006.23424636186,92006.05715062891,0.1770957329426892,1.9248231860950445e-06,91318.41775140144,91285.54921562632,32.868535775123746,0.00035993325973521174,0,0,1
1767621600,2026-01-05 14:00:00+00:00,93427.4,93083.00436145568,93083.0042083822,0.00015307347348425537,1.6444835932652909e-09,92256.57878903358,92256.442831728,0.13595730558154173,1.473686834761564e-06,91587.029307658,91558.34708902819,28.68221862980863,0.00031316900271390703,0,0,1
1767625200,2026-01-05 15:00:00+00:00,93952.9,93129.84157004116,93129.84142520952,0.0001448316324967891,1.5551581539829423e-09,92280.0880407252,92279.95573964968,0.13230107551498804,1.4336903911123353e-06,91590.69218126156,91562.05436883781,28.63781242375262,0.0003126716453575574,0,0,1
1767628800,2026-01-05 16:00:00+00:00,93705.6,93155.82264883,93155.8225105339,0.00013829610543325543,1.4845674859701578e-09,92299.84678733438,92299.71746817922,0.12931915515218861,1.4010765960440805e-06,91593.2746081658,91564.67176419629,28.602843969507376,0.00031228105002108257,0,0,1
1767632400,2026-01-05 17:00:00+00:00,94319.4,93216.02310710918,93216.02297596814,0.00013114104513078928,1.4068508906468004e-09,92323.54707432412,92323.42109709446,0.12597722966165747,1.3645189515979147e-06,91597.28473565412,91568.723966437,28.560769217117922,0.00031180803338814127,0,0,1
1767636000,2026-01-05 18:00:00+00:00,94456.2,93893.2585744711,93893.25851494352,5.9527577832341194e-05,6.339920324005702e-10,92752.14089328628,92752.04929660924,0.09159667704079766,9.87542456256422e-07,92047.82601807588,92023.7661886909,24.059829384976183,0.0002613840046613533,0,0,1
1767639600,2026-01-05 19:00:00+00:00,94301.6,94089.00696270568,94089.00693171409,3.099159221164882e-05,3.293858997144379e-10,93072.57051665278,93072.5008670943,0.06964955847070087,7.483360358918957e-07,92347.2210062542,92326.35732359561,20.863682658586185,0.00022592648085396306,0,0,1
1767643200,2026-01-05 20:00:00+00:00,94171.2,94091.893309721,94091.89327981774,2.9903254471719265e-05,3.1780904198927246e-10,93090.4681354674,93090.3997083147,0.06842715269885957,7.350607862373492e-07,92348.7497696988,92327.90357388378,20.846195815014653,0.0002257333842309866,0,0,1
1767646800,2026-01-05 21:00:00+00:00,94093.2,94091.9257109124,94091.92568175064,2.9161761631257832e-05,3.099284174590527e-10,93102.88439780484,93102.8168186635,0.06757914133777376,7.258544327050638e-07,92349.57288631969,92328.73652675563,20.836359564054874,0.00022562486119674836,0,0,1
1767650400,2026-01-05 22:00:00+00:00,94171.1,94094.4952553576,94094.49527897705,2.361944643780589e-05,2.510183658853416e-10,93118.9754053793,93118.90924785928,0.06615752002107911,7.104622847606774e-07,92351.04424790815,92330.2247792198,20.819468688350753,0.00022543836789178846,0,0,1
1767654000,2026-01-05 23:00:00+00:00,93862.9,94089.66090667344,94089.66092979985,2.3126412997953594e-05,2.457912248285435e-10,93129.1065114088,93129.04104462038,0.06546678842278197,7.029680716926233e-07,92351.5726732464,92330.76048139961,20.81219184678048,0.00022535828296521934,0,0,1
1767657600,2026-01-06 00:00:00+00:00,93808.8,94082.10172381756,94082.10174632154,2.250398392789066e-05,2.3919516587705664e-10,93141.9311247676,93141.86653927936,0.06458548823138699,6.93409374826811e-07,92352.36327297764,92331.5623725148,20.800900462840218,0.0002252340895853022,0,0,1
1767661200,2026-01-06 01:00:00+00:00,93773.9,94072.0199694784,94072.01999124624,2.1767846192233264e-05,2.3139554353457945e-10,93157.14344598666,93157.07991719998,0.06352878667530604,6.819529273365986e-07,92353.4274947317,92332.64216669157,20.7853280401323,0.0002250628764299841,0,0,1
1767664800,2026-01-06 02:00:00+00:00,93620.5,93954.02367010406,93954.02368618328,1.6079226043075323e-05,1.7113930212859734e-10,93261.26831736176,93261.21309170619,0.055225655567483045,5.921606746710102e-07,92418.82452056283,92399.11197930411,19.712541258719284,0.00021329573667465678,0,0,1
1767668400,2026-01-06 03:00:00+00:00,93762.5,93948.6702394805,93948.67025511028,1.5629775589331985e-05,1.6636505391178818e-10,93270.87537663164,93270.82092302268,0.05445360895828344,5.83822213937604e-07,92419.60140090542,92399.90025695658,19.70114394884149,0.00021317062235943037,0,0,1
1767672000,2026-01-06 04:00:00+00:00,93806.3,93944.41929841628,93944.41931357936,1.5163081116043031e-05,1.6140480966599207e-10,93280.9308331868,93280.87719275178,0.05364043501322158,5.750418068741846e-07,92420.49609604925,92400.80766323881,19.688432810435188,0.00021303102279362056,0,0,1
1767675600,2026-01-06 05:00:00+00:00,93600.0,93937.34815047026,93937.34816532205,1.4851786545477808e-05,1.5810310635646208e-10,93287.66916635538,93287.61607670899,0.05308964638970792,5.690960752276459e-07,92420.8964323034,92401.21468195788,19.68175034552405,0.00021295779531786482,0,0,1
1767679200,2026-01-06 06:00:00+00:00,93774.9,93934.68915063803,93934.68916524673,1.460869680158794e-05,1.555197226251609e-10,93292.96447450347,93292.91181947026,0.05265503321425058,5.644051886532232e-07,92421.20224971716,92401.52494472328,19.67730499387835,0.00021290899182106854,0,0,1
1767682800,2026-01-06 07:00:00+00:00,93252.0,93932.51233471156,93932.51237339294,3.8681377191096544e-05,4.1179966584160377e-10,93293.98410251908,93293.9315201967,0.05258232238702476,5.636196469993498e-07,92421.21048551968,92401.53337540258,19.67711011710344,0.00021290686427642493,0,0,1
1767686400,2026-01-06 08:00:00+00:00,93233.8,93926.88252640012,93926.88256476982,3.836970427073538e-05,4.085060979209096e-10,93296.53386200524,93296.48149167598,0.052370329256518744,5.6133199261164e-07,92421.25907523357,92401.58314173162,19.67593350194511,0.00021289402134121906,0,0,1
1767690000,2026-01-06 09:00:00+00:00,93461.6,93919.4859901607,93919.48602792044,3.775974619202316e-05,4.0204379095493547e-10,93301.48535677444,93301.43340300748,0.05195376696065068,5.568375118786725e-07,92421.48184760335,92401.81012738789,19.671720215468667,0.00021284792044241378,0,0,1
1767693600,2026-01-06 10:00:00+00:00,93576.7,93906.58149223312,93906.58152857136,3.633824235294014e-05,3.869616141435798e-10,93312.8750606278,93312.8240854688,0.05097515899979044,5.462821605986371e-07,92423.05798781854,92403.41310702666,19.644880791878677,0.00021255389314718296,0,0,1
1767697200,2026-01-06 11:00:00+00:00,93843.4,93904.715242766,93904.7152780309,3.52648930856958e-05,3.7553910892043784e-10,93321.61592274968,93321.56570096145,0.050221788231283426,5.381581505495609e-07,92424.26088565412,92404.63264225266,19.62824340145744,0.00021237111569375925,0,0,1
1767700800,2026-01-06 12:00:00+00:00,93871.6,93904.3233052303,93904.32334194238,3.6712081055156887e-05,3.9095197923770236e-10,93325.06425766212,93325.01431688655,0.04994077557057608,5.351271490442705e-07,92424.45409556852,92404.82847054061,19.625625027911155,0.000212342341861364,0,0,1
1767704400,2026-01-06 13:00:00+00:00,93723.6,93900.76050510933,93900.76054109765,3.598832699935883e-05,3.832591643110349e-10,93330.7389288326,93330.68948068089,0.0494481517089298,5.298163528592167e-07,92424.86437144518,92405.24494427424,19.61942717093916,0.0002122743409402353,0,0,1
1767708000,2026-01-06 14:00:00+00:00,93842.1,93899.56128355776,93899.56131881036,3.525259671732783e-05,3.754287691597631e-10,93336.5532669936,93336.50432464697,0.04894234662060626,5.24364195028762e-07,92425.34178193352,92405.72896376967,19.612818163848715,0.00021220173802681522,0,0,1
1767711600,2026-01-06 15:00:00+00:00,93643.1,93844.15999260124,93844.16002023849,2.7637244784273207e-05,2.9450148828070017e-10,93391.38038847323,93391.33673542461,0.043653048618580215,4.674205310704248e-07,92470.55612143395,92451.67151073022,18.884610703738872,0.00020422296021383574,0,0,1
1767715200,2026-01-06 16:00:00+00:00,92686.4,93799.79303763776,93799.79306421593,2.6578170945867896e-05,2.833499956146304e-10,93399.20585563732,93399.16303952038,0.04281611694023013,4.5842056736980134e-07,92470.7632629393,92451.89677545831,18.866487480991054,0.000204026514059849,0,0,1
1767718800,2026-01-06 17:00:00+00:00,91594.9,93687.10131128332,93687.10133650311,2.5219793315045536e-05,2.6919173463645376e-10,93406.56300071251,93406.52127940247,0.0417213100445224,4.466635823459658e-07,92469.4952685405,92450.65609422751,18.839174312990508,0.00020373393688675055,-1,0,0
1767722400,2026-01-06 18:00:00+00:00,92043.5,93620.60465520428,93620.6046794037,2.4199413019232452e-05,2.584838359926917e-10,93410.89283854717,93410.85196170492,0.04087684224941768,4.3760252158246516e-07,92469.05155564356,92450.2320040476,18.819551595952362,0.0002035227060226484,0,0,1
1767726000,2026-01-06 19:00:00+00:00,92112.0,93567.97737360404,93567.97739695928,2.3355241864919662e-05,2.4960721093355905e-10,93413.63276515184,93413.59260170598,0.040163445853977464,4.2995272387009155e-07,92468.75540249758,92449.95146060649,18.80394189109211,0.0002033545472656401,0,0,1
1767729600,2026-01-06 20:00:00+00:00,92511.8,93312.63475998108,93312.63477768993,1.7708851373754442e-05,1.8977978083359428e-10,93401.42407026047,93401.38876393487,0.03530632560432423,3.7800628797442454e-07,92470.6998100706,92452.74527853845,17.954531532144756,0.00019416454692159043,0,0,1
1767733200,2026-01-06 21:00:00+00:00,93258.9,93312.17938065922,93312.179398218,1.7558777472004294e-05,1.8817240780943217e-10,93401.04591479606,93401.01075814794,0.03515664812584873,3.76405293768551e-07,92470.75172178751,92452.79837276024,17.95334902727336,0.00019415165004053146,0,0,1
1767736800,2026-01-06 22:00:00+00:00,93370.8,93312.42190519984,93312.42192268597,1.7486134311184287e-05,1.8739342473555358e-10,93400.86258768816,93400.82750380103,0.035083887123619206,3.756270140511943e-07,92470.76649654497,92452.81344223119,17.95305431378074,0.00019414843192039,0,0,1
1767740400,2026-01-06 23:00:00+00:00,93763.3,93312.42764338748,93312.4276608734,1.748593058437109e-05,1.8739122993560033e-10,93400.8620249459,93400.82694128215,0.03508366375172045,3.756246247743426e-07,92470.7664967543,92452.81344244342,17.953054310870357,0.00019414843188847694,0,0,1
1767744000,2026-01-07 00:00:00+00:00,92701.8,93303.19344384312,93303.19346106461,1.7221493180841208e-05,1.845756028833718e-10,93400.12352974602,93400.08871148835,0.03481825767084956,3.7278599165621724e-07,92470.8116437453,92452.86209769783,17.949546047471813,0.00019411039795589287,0,0,1
1767747600,2026-01-07 01:00:00+00:00,92442.0,93289.63853153992,93289.63854849036,1.6950434655882418e-05,1.8169686283168214e-10,93399.25403029022,93399.21948618013,0.034544110094429925,3.698542397696984e-07,92470.8055852655,92452.85981362822,17.94577163727081,0.0001940695933563958,0,0,1
1767751200,2026-01-07 02:00:00+00:00,92949.2,93253.08217605617,93253.08219118643,1.5130266547203064e-05,1.622495063341503e-10,93391.40604927448,93391.37336065335,0.03268862112599891,3.5001744281215747e-07,92475.74529280986,92457.98482196378,17.76047084608581,0.0001920554496733179,0,0,1
1767754800,2026-01-07 03:00:00+00:00,92813.6,93250.4436700445,93250.44368508394,1.5039448044262826e-05,1.6128017682659087e-10,93390.98290346187,93390.95031301177,0.03259045010781847,3.4896784565922356e-07,92475.75675033063,92457.99688178774,17.759868542896584,0.00019204891278527532,0,0,1
