trial,score,trades,total_return_pct,sharpe,max_drawdown_pct,profit_factor,valid,ichimoku.tenkan,ichimoku.kijun,five_in_one.tenkan_5,five_in_one.kijun_5
61,2.781361091337923,444,19.568579287984367,2.781361091337923,-2.633519258108663,1.825990122559206,True,7,29,16,26
62,2.781361091337923,444,19.568579287984367,2.781361091337923,-2.633519258108663,1.825990122559206,True,7,30,16,26
63,2.6910038177666316,447,19.049025091107307,2.6910038177666316,-2.747849201853414,1.7868761034102958,True,7,30,15,27
64,2.73090971970816,441,19.142496947289555,2.73090971970816,-2.633519258108663,1.8080051784489843,True,8,37,16,28
65,2.781361091337923,444,19.568579287984367,2.781361091337923,-2.633519258108663,1.825990122559206,True,7,25,16,26
66,2.7399236559023055,450,19.465945165397038,2.7399236559023055,-2.7478492549454336,1.8040756520268495,True,7,32,14,25
67,2.4750138079712474,435,17.296890304336475,2.4750138079712474,-2.747849201853414,1.7145892240768494,True,14,28,15,22
68,2.693891032484735,447,19.050927241767113,2.693891032484735,-2.645720281450159,1.7872015980047622,True,8,23,16,27
69,2.6946369043715444,447,19.061896459438476,2.6946369043715444,-2.645720281450159,1.7876548560310077,True,7,36,16,23
70,2.2772775555841647,441,16.250577531800992,2.2772775555841647,-3.821974231372083,1.6431251122495958,True,11,40,15,24
71,2.781361091337923,444,19.568579287984367,2.781361091337923,-2.633519258108663,1.825990122559206,True,7,29,16,28
72,2.8308338683555214,447,19.989860024598993,2.8308338683555214,-2.633519258108663,1.843772390865306,True,7,28,16,27
73,2.8308338683555214,447,19.989860024598993,2.8308338683555214,-2.633519258108663,1.843772390865306,True,7,28,16,27
74,2.8308338683555214,447,19.989860024598993,2.8308338683555214,-2.633519258108663,1.843772390865306,True,7,28,16,27
75,2.780673633304968,444,19.56069387710859,2.780673633304968,-2.633519258108663,1.8256572792086556,True,8,28,16,27
76,2.7404470662285823,450,19.470305827721912,2.7404470662285823,-2.747849201853414,1.8042783454087001,True,7,27,15,29
77,2.8308338683555214,447,19.989860024598993,2.8308338683555214,-2.633519258108663,1.843772390865306,True,7,26,16,28
78,2.8308338683555214,447,19.989860024598993,2.8308338683555214,-2.633519258108663,1.843772390865306,True,7,26,16,28
79,2.781361091337923,444,19.568579287984367,2.781361091337923,-2.633519258108663,1.825990122559206,True,7,25,16,29
80,2.5892042098719754,441,18.190647821335748,2.5892042098719754,-2.7478492549454336,1.7513972161871652,True,9,26,14,28
81,2.8308338683555214,447,19.989860024598993,2.8308338683555214,-2.633519258108663,1.843772390865306,True,7,27,16,27
82,2.8308338683555214,447,19.989860024598993,2.8308338683555214,-2.633519258108663,1.843772390865306,True,7,27,16,28
83,2.8308338683555214,447,19.989860024598993,2.8308338683555214,-2.633519258108663,1.843772390865306,True,7,28,16,27
84,2.6903077016741634,447,19.04113968023151,2.6903077016741634,-2.747849201853414,1.7865503732821633,True,8,27,15,28
85,2.8308338683555214,447,19.989860024598993,2.8308338683555214,-2.633519258108663,1.843772390865306,True,7,26,16,26
86,2.780673633304968,444,19.56069387710859,2.780673633304968,-2.633519258108663,1.8256572792086556,True,8,26,16,29
87,2.7404470662285823,450,19.470305827721912,2.7404470662285823,-2.747849201853414,1.8042783454087001,True,7,28,15,27
88,2.781361091337923,444,19.568579287984367,2.781361091337923,-2.633519258108663,1.825990122559206,True,7,25,16,30
89,2.780673633304968,444,19.56069387710859,2.780673633304968,-2.633519258108663,1.8256572792086556,True,8,27,16,26
90,2.6910038177666316,447,19.049025091107307,2.6910038177666316,-2.747849201853414,1.7868761034102958,True,7,29,15,28
91,2.8308338683555214,447,19.989860024598993,2.8308338683555214,-2.633519258108663,1.843772390865306,True,7,27,16,28
92,2.7405170603024254,450,19.470655483482723,2.7405170603024254,-2.747849201853414,1.804304405990086,True,7,26,16,15
93,2.8308338683555214,447,19.989860024598993,2.8308338683555214,-2.633519258108663,1.843772390865306,True,7,27,16,27
94,2.8308338683555214,447,19.989860024598993,2.8308338683555214,-2.633519258108663,1.843772390865306,True,7,28,16,28
95,2.8308338683555214,447,19.989860024598993,2.8308338683555214,-2.633519258108663,1.843772390865306,True,7,27,16,27
96,2.64408482391391,444,18.629646505152508,2.64408482391391,-2.645720281450159,1.769793895751584,True,8,24,16,29
97,2.8473778588329686,447,19.98289327514444,2.8473778588329686,-2.6119723249589666,1.8431050910639217,True,7,26,12,28
98,2.8473778588329686,447,19.98289327514444,2.8473778588329686,-2.6119723249589666,1.8431050910639217,True,7,26,12,25
99,2.8979557675622054,450,20.405504707870016,2.8979557675622054,-2.611269480018552,1.860934337774634,True,7,23,13,25
