trial,score,trades,total_return_pct,sharpe,max_drawdown_pct,profit_factor,valid,sl_mult,tp1_mult,tp2_mult,tp3_mult
49,0.47849973704204446,633,6.182103069216849,0.47849973704204446,-9.907671072109082,1.0821064984919275,True,1.75,4.25,5.5,4.5
50,-0.7911707772200056,558,-6.76509422745728,-0.7911707772200056,-9.491910166395446,0.848490794468452,True,2.75,2.0,12.0,3.0
51,2.0288060980178515,657,29.09391247966262,2.0288060980178515,-3.875342500050749,1.422662440435135,True,2.0,5.0,3.5,5.5
52,2.25888374679399,666,31.238064662270236,2.25888374679399,-3.9787596067812014,1.4682123143490151,True,2.0,4.75,3.0,5.5
53,1.6890282120164268,672,27.420384038210877,1.6890282120164268,-7.78857096965786,1.3492443375123133,True,1.5,4.75,3.0,6.0
54,0.7605738823820053,429,7.185467100222009,0.7605738823820053,-5.833088876209025,1.160293609060733,True,2.5,4.75,11.0,3.5
55,1.5817024296681612,627,23.701621334888912,1.5817024296681612,-6.098387916597192,1.3444863096361352,True,2.0,5.0,4.5,5.0
56,1.9060708662163568,639,23.226677923765205,1.9060708662163568,-4.713173528193404,1.379989833518415,True,2.25,4.5,3.0,6.0
57,0.6372344359519,654,8.719696670064758,0.6372344359519,-6.972512388798624,1.1136113246170538,True,1.75,4.25,4.0,5.5
58,1.8277514527567262,627,23.342428062872568,1.8277514527567262,-4.474930557311918,1.3753994813516686,True,2.25,4.75,3.5,5.0
59,-0.4508568171377806,636,-4.58436436214148,-0.4508568171377806,-10.175488080014382,0.9203594683210624,True,2.5,2.5,4.5,4.5
60,-0.04941139664828664,600,-1.1883773468343906,-0.04941139664828664,-13.918373234052773,0.9850041694657491,True,1.5,5.0,7.5,3.5
61,2.0288060980178515,657,29.09391247966262,2.0288060980178515,-3.875342500050749,1.422662440435135,True,2.0,5.0,3.5,5.5
62,2.25888374679399,666,31.238064662270236,2.25888374679399,-3.9787596067812014,1.4682123143490151,True,2.0,4.75,3.0,5.5
63,1.5031529268476091,669,21.358919001947505,1.5031529268476091,-6.695215026423229,1.2903331310987993,True,1.75,4.5,3.0,7.0
64,1.4001128718080393,591,16.11888227577758,1.4001128718080393,-5.555311073903113,1.274416639289305,True,2.5,4.75,4.0,6.5
65,2.1374667158931513,639,26.926677923765197,2.1374667158931513,-4.4703707362908185,1.4405220537796506,True,2.25,4.75,3.0,6.0
66,1.657173405515345,639,19.52667792376519,1.657173405515345,-4.964461189460955,1.3194576132571794,True,2.25,4.25,3.0,6.0
67,1.3090492385305335,615,13.882770173590009,1.3090492385305335,-5.556677017873113,1.2480303594149424,True,2.75,4.5,3.0,7.0
68,0.42918650775554257,654,5.641125241493317,0.42918650775554257,-7.423853329298325,1.0734997712955987,True,1.75,4.0,4.0,6.0
69,1.6075807017595134,582,16.07005156770709,1.6075807017595134,-4.572737522666348,1.3204341398812305,True,3.0,4.75,3.0,4.0
70,0.28915831187088004,432,1.631767581294663,0.28915831187088004,-6.432299416914134,1.059097703007212,True,4.75,3.25,4.0,2.5
71,-0.9137901523647285,690,-7.943681460497176,-0.9137901523647285,-10.424229719610434,0.8487906569244704,True,2.0,1.5,3.5,5.0
72,1.8227798985618668,657,25.318912479662604,1.8227798985618668,-4.023020947492628,1.3678210465951703,True,2.0,4.75,3.5,5.5
73,2.3583619475243927,639,30.56001125709853,2.3583619475243927,-4.234853307970788,1.4999636034055484,True,2.25,5.0,3.0,6.5
74,1.9149130177444051,639,23.248900145987417,1.9149130177444051,-4.715858081921398,1.3803533903968612,True,2.25,4.5,3.0,7.0
75,1.5508808255174498,615,16.950951991771813,1.5508808255174498,-5.333310225994447,1.3028466698197438,True,2.75,4.75,3.0,6.5
76,2.0705857732667963,627,26.942428062872548,2.0705857732667963,-4.205257331209145,1.4332956920297493,True,2.25,5.0,3.5,6.5
77,1.3415805192165446,582,16.000498580030964,1.3415805192165446,-7.021172479739057,1.2676222115614775,True,2.5,5.0,4.5,7.5
78,1.507520863427262,669,21.416061859090373,1.507520863427262,-6.6885655722963016,1.291109877554587,True,1.75,4.5,3.0,6.5
79,1.6026809476617263,519,15.2364753639473,1.6026809476617263,-5.431564889523033,1.3436027568720244,True,3.25,4.75,4.0,6.0
80,0.14105268149810832,663,1.2364217961802648,0.14105268149810832,-7.711862993322405,1.0184819479997331,True,2.0,3.0,3.5,7.0
81,2.3583619475243927,639,30.56001125709853,2.3583619475243927,-4.234853307970788,1.4999636034055484,True,2.25,5.0,3.0,6.5
82,2.3583619475243927,639,30.56001125709853,2.3583619475243927,-4.234853307970788,1.4999636034055484,True,2.25,5.0,3.0,6.5
83,2.0561410862613445,627,26.92020584065031,2.0561410862613445,-4.20604354931794,1.4329383080132176,True,2.25,5.0,3.5,6.0
84,2.068220316726569,621,24.844653241936054,2.068220316726569,-4.721938076494869,1.4304371548304802,True,2.5,5.0,3.0,7.5
85,2.052674912163682,657,29.168912479662623,2.052674912163682,-3.8737080403859703,1.4237520045511607,True,2.0,5.0,3.5,6.5
86,1.6629632735817448,609,20.786932405811378,1.6629632735817448,-5.042478804897699,1.3344868679718238,True,2.25,4.75,4.0,6.0
87,2.067083148180579,621,24.824653241936055,2.067083148180579,-4.722739146089117,1.4300906519828542,True,2.5,5.0,3.0,7.0
88,2.1508562948797088,639,26.993344590431878,2.1508562948797088,-4.469536943852203,1.4416127244149881,True,2.25,4.75,3.0,6.5
89,2.011350081204353,666,26.93181466227026,2.011350081204353,-4.239631353918427,1.4036680059719127,True,2.0,4.5,3.0,4.5
90,0.5015121547856907,612,6.466834886665973,0.5015121547856907,-10.712927392341154,1.0857871585937038,True,1.75,4.75,6.5,7.0
91,2.0705857732667963,627,26.942428062872548,2.0705857732667963,-4.205257331209145,1.4332956920297493,True,2.25,5.0,3.5,6.5
92,2.1508562948797088,639,26.993344590431878,2.1508562948797088,-4.469536943852203,1.4416127244149881,True,2.25,4.75,3.0,6.5
93,2.2683241044817914,666,31.275564662270238,2.2683241044817914,-3.977935844987457,1.4687743837978724,True,2.0,4.75,3.0,6.0
94,2.279484766047184,666,31.31306466227024,2.279484766047184,-3.979995889371235,1.4693364532467295,True,2.0,4.75,3.0,7.0
95,1.5305244099125175,657,20.493912479662658,1.5305244099125175,-4.270542581251069,1.2977257551308452,True,2.0,4.5,3.5,4.0
96,1.9324908140958106,669,29.473204716233226,1.9324908140958106,-6.191870738462624,1.400631127820638,True,1.75,5.0,3.0,7.5
97,1.195878382600257,663,19.045102796550385,1.195878382600257,-7.954914761498899,1.232961968929745,True,1.5,4.75,4.0,7.0
98,1.1886516647689587,570,13.782341787191044,1.1886516647689587,-6.903540457698121,1.2193546598527836,True,2.0,4.25,8.5,6.0
99,2.47049146875698,666,35.344314662270236,2.47049146875698,-3.793766979629287,1.5297589189988792,True,2.0,5.0,3.0,5.5
