asset,status,exchange,timeframe,start_date,end_date,total_bars,seed,fail_reason,sl_mult,tp1_mult,tp2_mult,tp3_mult,tenkan,kijun,tenkan_5,kijun_5,displacement,is_sharpe,is_return,is_trades,val_sharpe,val_return,val_trades,oos_sharpe,oos_return,oos_trades,oos_max_dd,oos_pf,wfe,mc_p,error
FIL,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,5.0,2.0,5.5,8.5,7,36,9,24,52,3.664407600328416,9.610061728822084,276,-0.8180058975008697,-0.9618442242352865,117,-0.3000679879020054,-0.27641867436739576,56,-2.7763776189651868,0.9114943401327229,-0.081887175399132,0.438,
THETA,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,2.0,4.25,5.5,10.0,10,26,11,20,52,2.006678012781776,14.164182471192621,345,-1.6228442472871405,-4.1655385405581775,141,0.18365641251406212,0.34061461221188694,102,-5.117741465033898,1.0293656107789417,0.09152261167174833,0.09,
CHZ,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,4.25,4.5,7.5,8.5,5,29,9,28,52,2.6402467345303036,10.770716917063083,207,0.3419015854252015,0.5047212981704963,87,0.94822056797364,1.462934964692142,84,-2.2826887027664777,1.2022396544939558,0.3591408922402577,0.562,
CRV,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0,2.0,4.25,5.5,9.5,12,38,11,21,52,1.0933414492314228,7.924044896590976,355,-3.8874352560481134,-8.122278705379626,108,0.8928943852248551,2.0823940410554576,111,-2.0746072210326982,1.1711566049836484,0.8166656316309289,0.07,
SUSHI,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,WFE<0.6; OVERFIT,4.75,3.25,7.0,9.0,5,34,10,28,52,3.80744895224016,12.720553220208487,234,1.5858728774197817,1.6575386289822802,69,1.5757085549283125,2.0098562881480486,94,-2.1669427885961046,1.3873741918197635,0.4138488984865378,0.018,
ONE,SUCCESS,binance,1H,2024-01-24,2026-01-23,17520,42,,2.0,4.75,6.5,9.5,5,34,14,18,52,4.042169417269451,29.579793497390018,306,-0.019333569217465246,-0.12345123489089227,120,3.7046651170787364,9.597735898870784,99,-1.0534539594225234,2.0711542629660404,0.9165041676014895,0.0,
KAVA,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,1.75,2.25,5.5,7.0,9,28,9,21,52,2.853287474707272,17.213733869652927,345,-0.5180267111169669,-1.210512597971114,135,0.45162985014582757,0.966967226368376,105,-2.9527835689872717,1.0882047412604074,0.15828403346990536,0.044,
ZIL,SUCCESS,binance,1H,2024-01-24,2026-01-23,17520,42,,1.5,5.0,8.0,10.0,13,26,8,25,52,1.7659389987529277,15.129077343675256,321,-0.1675096099703607,-0.5628022734557425,114,1.3250793098624538,4.0082767091737415,120,-4.987637010841328,1.253519878443456,0.7503539537878712,0.02,
CFX,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,2.75,3.5,9.5,10.0,7,21,10,18,52,3.385669665280115,20.183401067855343,268,0.14786364459480658,0.23890475239614073,103,-0.9525180646465985,-2.2195784866389845,112,-5.018719778825398,0.8160444473723963,-0.28133815723802796,0.292,
ROSE,FAIL,binance,1H,2024-01-24,2026-01-23,17520,42,OOS_SHARPE<1.0; WFE<0.6; OVERFIT,4.75,2.25,5.5,6.5,5,28,15,26,52,2.0394386540569873,6.313449091224421,270,0.5710696101900375,0.6597304777055557,102,0.5411592079529081,0.6673215923380216,102,-2.0042797790425837,1.1181786471550021,0.2653471370057629,0.366,
