trial,score,trades,total_return_pct,sharpe,max_drawdown_pct,profit_factor,valid,sl_mult,tp1_mult,tp2_mult,tp3_mult
88,2.196788870099418,453,18.560827545204983,2.196788870099418,-2.4474483180615514,1.5497243838222257,True,3.75,5.0,4.0,5.5
89,0.9371547004856078,525,6.069222002435759,0.9371547004856078,-2.6522825433550223,1.202295875977619,True,3.5,2.25,3.0,6.5
90,1.1236051302335264,453,11.244187192087107,1.1236051302335264,-6.07337203927184,1.2516776291468656,True,2.75,4.25,8.5,7.5
91,2.918442761929948,528,30.976989562079037,2.918442761929948,-2.373893192137244,1.7789375476523177,True,3.0,5.0,3.0,5.0
92,2.1221547035965926,507,22.03878645670145,2.1221547035965926,-2.933012912256372,1.5199085299217094,True,3.0,5.0,3.5,5.0
93,2.8449956654936086,588,33.56551735436113,2.8449956654936086,-2.618775539867879,1.67490319020512,True,2.5,4.75,3.0,6.0
94,2.618302460248294,600,33.12237510712524,2.618302460248294,-2.591798604498763,1.6040390579662611,True,2.25,4.75,3.0,6.0
95,2.2494201057475927,576,26.390268938998005,2.2494201057475927,-3.7600054176549658,1.5037602811488486,True,2.5,4.75,3.5,5.5
96,2.792870601115323,528,28.310322895412376,2.792870601115323,-2.3934262596652767,1.7118823940333134,True,3.0,4.75,3.0,6.0
97,1.2635874852885736,639,20.303693371262476,1.2635874852885736,-6.524948609801351,1.2622247571045289,True,1.5,4.5,3.5,6.0
98,2.6394021654080677,600,33.233486218236344,2.6394021654080677,-2.5901736378437623,1.6060653453526,True,2.25,4.75,3.0,7.0
99,2.149537118714542,456,18.317776287049536,2.149537118714542,-2.4453192141537183,1.5425258253096101,True,3.75,5.0,4.0,4.5
